"text_object","containsMention_category","weekday_category"
"rt attempts to discredit the steele dossier present a math problem steele said his raw intelligence would turn out to be ""…",1,3
"rt interesting to note historians correct me that the victorians believed ‘poor people’ were poor because of some inher…",1,3
"rt alexandria ocasio cortez graces the cover of vanity fair <u+ff> tyler mitchell",1,3
"are u serious <u+fcd><u+ffb><u+d><u+><u+fef>",0,3
"naughtylist days until naughty list",1,3
"rt after his sons business associate gave details contradicting his prior statements on the influence peddling scandal r…",1,3
"if they vote for you the country will be destroyed",1,3
"let’s abolish the environment peanuts grow better in arid wastelands",1,3
"i know this might sound random but i think i might go to bed early on tuesday cant wait to get much needed rest",0,3
"children of the cornhole",1,3
"kun aah and finally followers its pretty cool and you really deserve it you deserve even much m…",1,3
"rt let’s continue to spread this picture ",1,3
"say it ain’t so",1,3
"my attitude would be so much better if i had a new tattoo tbh",0,3
"so true",1,3
"marie just seeing this i really appreciate the sentiment but i dont need any funds right now s…",1,3
"rt starting to see less and less of these kinds of posts on my tl so daily reminder endsars",1,3
"rt drop off your ballot or vote early in person if you havent mailed in your ballot yet",1,3
"degea keep it up <u+fe>",1,3
"cherish you michiru",1,3
"yeahh <u+fa><u+f>",1,3
"so sweet faced and magical",1,3
"louderr",0,3
"this is not what it is there are physical safety concerns now the way…",1,3
"i’m sayin i look ",1,3
"rt bugatti just dropped this say bonjour to the bolide <u+f> this might just be the most outrageous of all time <u+ff>",1,3
"burness real right wingnut",1,3
"i’m dead but where’s the lie??",0,3
"rt i hate when ppl tell me how to feel or how to react thanks but no thanks control yourself i got me",1,3
"thank you for speaking out and sharing your story i’m so sorry for everything that you had to end…",1,3
"rt for kobe kobeyear <u+fc><u+fb>",1,3
"rt wear a mask",1,3
"rt my bhakt friend is very happy that he can now buy land in jammu and kashmir asked him to return my rs that he took to p…",1,3
"rt registered republican noah knows that there is no way forward for the republican party if donald trump is re elected ""dona…",1,3
"i love the way kali looks",0,3
"round about midnight on the turntablenight all",0,3
"whoops",0,3
"rt cheers to k <u+f><u+f><u+fd>",1,3
"rt the future of our planet is on the ballot",1,3
"rt ft man utd rb leipzig man utd get back to back ucl victories with ease and marcus rashford grabs his first man ut…",1,3
"rt so school age kids finna be recognizing gay heroes for the month of october? so fuck breast cancer awareness huh?",1,3
"rt makiroll i thought you didnt upload this but i just hadnt scrolled down aaaa <u+fc><u+f><u+fd> tako i love this it made me cry…",1,3
"rt official <u+fc>ding dong presents from the princesses are here<u+f> url wayv weishenv <u+a><u+e>v",1,3
"rt with <u+><u+> i’m taking legal action over secret covid contracts if this were just about misuse of public…",1,3
"no one cares",1,3
"twt kim namjoon kim namjoon kim namjoon i followed and i vote for rm of bts…",1,3
"rt kdka unknown number of mail in ballots lost by usps in butler county pennsylvania",1,3
"rt hq i am so thankful that justin trudeau is prime minister at this time or an…",1,3
"rt jetpack joyrider theme",1,3
"perhaps but they are utilising their knowledge and skills as experien…",1,3
"i think scotus is less likely to overturn the election after the fact and was more likely to hear a case prior an…",0,3
"update alert crash i sb sr buford hwy mp fulton co all lns blkd ocrd pm exp clr pm| p",0,3
"looks worse than regurgitated food really <u+f>",1,3
"rt remind me who the “militarized social movements” are again? dakota gov kristi noem leaves…",1,3
"on god this is my favorite picture of myself",0,3
"rt <u+fa><u+fa><u+fa>sounds like tucker is going to be lit af again tonight more of the partners on tape tune in and rt",1,3
"rt <u+fa><u+fa><u+fa>breaking in a pair of decisions the us supreme court denies republican effort to block our north carolina state…",1,3
"rt a joe biden rally seriously",1,3
"you gotta at least suck my dick if i’m buying your k phone and it doesn’t come with a charger and headphone…",1,3
"mutuals following them",0,3
"rt seungkwan performing and receiving an award then just hours after started his nd kpop class gathering m views where no…",1,3
"actually all of those missed events are the result of trumps inability and unwillingness to addr…",1,3
"rt there’s a train running the biden bus out of texas keeptexasred leadright maga",1,3
"rt “the host of the gathering must collect all names and addresses of those gathering” dear gavin a get a warrant othe…",1,3
"rt ping rt for mutualan rep link for mutualan ig",1,3
"it’s the only way",0,3
"this was the first time i’ve laughed at standup in like a year",0,3
"come on and support the toronto lush workers union lushie ethicalworkplace supportlushworkers",1,3
"except of course now we know he didn’t stay there i’ll just stop there",1,3
"rt have a ‘funeral’ for what you had hoped and wanted but never happened mourn whatever it is then release and let go",1,3
"ill stand against anyone who slanders the twins",1,3
"oni nio noi ion ino oin what is your name",0,3
"its decision day lets go marriedatfirstsight mafs",0,3
"this is the most chenle thing ive ever heard from chenle i love him <u+fa>",0,3
"pepe sand &gt milton friedman",0,3
"i am not happy with this decision <u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f>",1,3
" official <u+a><u+fef> official it’s time to do what you told us that you were going to…",1,3
"if i could voice note on twitter i’d be singing adorn",1,3
"if nicole cheated on me i’d say sorry",0,3
"goodnight oomfs",0,3
"bigquiet what happens between tuesday and january th?",1,3
" where’s the spider ?",1,3
"i just wanna leave the negativity in my head",1,3
"rt this would be heartbreaking if he hadn’t been such a corrupt person all his life",1,3
" yeah but i can rest dont you worry",1,3
"rt checkered flag break that streak wins in ",1,3
"love it",1,3
"rt hey love this one",1,3
"rt rara the backbones of seventeen <u+fd> seungcheol jihoon and sooyoung thank you so much <u+> carat and seventeen members proud of yo…",1,3
"the math ain’t mathing",1,3
"pharrell shares a look into his new miami hotel music feedly",0,3
"honestly",1,3
"thank you ate kath",1,3
"speakingsweetly is a costly hobby that isnot a matterofeveryonedo notspeak bad wordsinyour bad moodbecause there…",0,3
"rt it’s unthinkable that senate republicans have left the american people hanging without passing additional covid rel…",1,3
"rt balla if atl got the covid vaccine just say that bro",1,3
"rt too much goin on in my life rn and i jus wanna disappear<u+f><u+f><u+ffc>",1,3
"i love u ",1,3
"rt daily reminder to vote and <u+ff><u+ffb> not <u+ff><u+ffb> for <u+ff><u+ffb> trump <u+ff><u+ffb>",1,3
"no matter what you say do or how you spin it your base is not going to be enough",1,3
"rt now i know what got for her barrett vote she traded voting rights the lives of people with preexisting cond…",1,3
"thank you for the photo <u+>",1,3
"snowball wealth free student loan planning via",1,3
"his complaints will of course focus on disloyalty as well as his perception that amy coney barrett is unattracti…",0,3
"it was disgusting humza has forgotten where he lives he wants to force divers…",1,3
"no one making is making the ceo come forward there is a hard drive with photos he is not going to be sme…",1,3
"who wanna go to a haunted house my friends r pussies<u+f>",0,3
"rt doctor date someone who doesnt get high blood pressure when you pick their phone",1,3
"i vote fantasia as best male choreography ekpbestmalechoreomonstax",1,3
"nooooo wait i love you<u+c><u+fef><u+c><u+fef><u+c><u+fef><u+fd><u+fd><u+fd><u+fd> please share<u+c><u+fef><u+c><u+fef><u+c><u+fef><u+c><u+fef> <u+fd><u+fd><u+fd> i need it<u+c><u+fef><u+c><u+fef><u+fd><u+fd><u+fd><u+f><u+f><u+f>",1,3
"hope you can love what you see <u+fe>",0,3
"visualcontenting contentmarketing socialmedia seo ways in which artificial intelligence will technology",0,3
"cool",1,3
"rt what they say the looting and vandelizing is wrong what i hear",1,3
"i’ll kms",1,3
"rt instagram is stupid stop suggesting random ass people on my tl",1,3
"michaelj so when ppl go on about ballot harvesting i wonder about their mot…",1,3
"but i am sure you did a marvelous job dustin",1,3
"their going to have a temper tantrum and then make up a bunch of lies and conspiracy theories about…",1,3
"lets play some custom game modes next time hit me up if you wanna play d",1,3
"rt if you give me the honor of serving as your president i wont waste any time getting this virus under control and building o…",1,3
"track a certified banger",0,3
"i want to respond but my mind is clouded by someones perfect character and sweet writer and how they can say mean…",0,3
"rt come on kentucky republicans have been scrwing you for years vote that toxic turtle out and help us save this country",1,3
"gentle reminder that if part of your anxiety coping election prepping involves stocking up on food please get non …",0,3
"rt when my four year old nephew walks up to me and hands me a rock they found on the ground outside",1,3
"rt you made me believe in happy endings i love you darlin",1,3
"rt rip tracy smothersa legit man’s man who just passed and with courage and dignity <u+ff><u+ff>",1,3
"rt want to help the torch? support our student organization by buying some merch on the page below",1,3
"rt breaking supreme court allows counting of ballots in north carolina received days after election as long as ballots post…",1,3
"wilson only if you lift weights in them",1,3
"big brother comes at six today? what a scam",0,3
"rt the future of our planet is on the ballot",1,3
"rt to make the election more exciting they should let the presidential candidates vote for themselves an unlimited number o…",1,3
"wind tests containment lines on august complex",0,3
"rt and arent satisfied yet <u+fc><u+fc>",1,3
"thank you <u+ff><u+ffc> for your courage and incredible movement ",0,3
"tootsie rolls <u+f><u+f>",1,3
"rt no really im good single by snow tha product",1,3
"help im about to cut all my red hair and i can already tell im gonna regret it so bad <u+fd><u+fd>",0,3
"rt its red ribbon spirit week at school today is pajama day and burnie came out of his cove to welcome our dragons back to sch…",1,3
"rt vote for as this year’s biggest crush <u+f> tweet or tag us with tdyawards + biggestcrush",1,3
"rt happy wednesday from adoptable kitty veida v would like to remind you that her adoption fee is $ for more day v…",1,3
"rt getting a degree from a public college or an hbcu shouldnt require a penny of debt gasen gasendebate",1,3
"im voting for nct for favorite social artist at the amas nct ",1,3
" do u want one",1,3
"youre welcome",1,3
"police budgets are primarily going to salaries anyways defunding th…",1,3
"yeah the negative assumption was referencing the addition to be &gt that looks like a…",1,3
"plz rt",1,3
"rt our reporting on the biden corruption scandal is not over yet tonight we have new recordings of biden business partner…",1,3
"rt @jamesog i be disgusted w my past like damn wtf was i thinking",1,3
"rt the way i get emotional listening to s cover of ""hold back the river""",1,3
