text_object,containsMention_category,weekday_category
"rt cat happy screenshotsaturday some dungeon footage i havent shown before enjoy your weekend <u+a><u+fef><u+f> gamedev | indiedev | indie…",1,5
"rt one of the shortest trump rallies i’ve ever witnessed only minutes",1,5
"just retweet devon alexander tweets all night",1,5
"mmmmmm love to suck you up and down mmmmmm <u+fc><u+fc><u+fc><u+fc><u+fc><u+fc><u+fc><u+fc><u+fd><u+fd><u+fd><u+fd><u+fd><u+fd><u+fd><u+fd><u+fd>",1,5
"rt twt revealed the title for the lead single on their new album be deluxe edition <u+fc>",1,5
"rt good morning oranges please retweet drop yours too <u+fa><u+fa><u+fa><u+fa><u+fa><u+fa><u+fa><u+fa><u+fa><u+fa> mamas fan choice award mamavote treasure",1,5
"rt “donny outthaway” out on youtube and soundcloud righ now ",1,5
"rt it’s just never endingi can’t think of many towns in yorkshire and lancashire that haven’t been affected<u+f>",1,5
"congratulations <u+fa> it is so well deserved and i hope it comes with more than a pat on the backlike combat pay…",0,5
"tears of joy <u+fd><u+fd><u+fd> mffl",0,5
"rt up theres the finish line our future is worth our fight thank you for voicing what onlytheyoung ca…",1,5
"i stg stardew had one",1,5
"if he wins he’ll have given people a white house experience if he loses they might trash the place…",1,5
"rt th of categories ’s parang kailan lang featuring gracenote for song of the year",1,5
"rt i’m attracted to problem solvers",1,5
"francheska yerimspiss a rock lee simp ",0,5
"rt mina sana and nayeon as the ending fairies looking like this with that intense gaze and they expect me to be okay",1,5
"rt mighty catherine corlesstruth teller standtruth",1,5
"i think they drop one at bal then kill the cowboys",1,5
"this hate is uncalled for",1,5
"moaning call yuk",0,5
"rt jimenez i simp hard for ",1,5
"rt insults joe biden has aimed at voters this election <u+><u+fef>fat <u+><u+fef>junkie <u+><u+fef>chumps <u+><u+fef>dog faced <u+><u+fef>horse’s ass <u+><u+fef>not very good p…",1,5
"awesome costume",1,5
"rt @slimdoll your trauma is not an excuse to be manipulative nonchalant or narcissistic towards good people",1,5
"rt over at mapleton the mounties lead st paul at halftime ",1,5
"of no one has talked to you about playing sabine wren in the series they should",1,5
"rt @dashawnj this show used to always wake me up in the middle of the night <u+f>",1,5
"where was photo taken?",1,5
" when you weigh it there has been some significant changes miss g",1,5
"she is so cute",0,5
" bro i dont even know who mc ride is",1,5
"rt its important we dont lose sight of the real meaning of halloween",1,5
"rt pusha t ain’t have to drag lil wayne by his last dreads like this",1,5
"rt giveaway anyone? rt this and follow to enter ill pick a few people to give one of my youtooz for free before…",1,5
"rt by the way if you do not have the means retweets can be just as helpful thank you ^^",1,5
"mama still bad as hell for no reason",0,5
"roydell did you see this <u+fe>",1,5
"fought the law",1,5
"rt covid is still here and still dangerous please continue to mask up maintain physical distance and avoid large gatherin…",1,5
"rt <u+a><u+b> ""its always a matter of phrasing and taste"" clifford brown jazz trumpet • •",1,5
"rt if youre interested weve a podcast about stinkpits recorded with a investigator in scotland as we stood by…",1,5
"goodnight angels",0,5
"rt lady of the lake<u+f> took brush set for a test driving making this and had a lot of fun check them out…",1,5
"jake has scared me the whole relationship i scare easy he hasn’t done it in forever and i didn’t question it he…",0,5
"rt taulia tagovailoa takes it the distance <u+fa>",1,5
"oomf flex ur bad grades i have a in algebra <u+fe><u+fe>",0,5
"akdhdkd dont want ppl looking at me like i have the plague when rlly im just a dumb that cant swallow my spit correctly <u+fb><u+fb>",1,5
"the impeached president says what??",1,5
" <u+fa> im back to normal bugs bcs now its your time",1,5
"librarian not even at all",1,5
"rt trumpsdeadlysins is number three in the united states please retweet reply here with the hashtag and tweet it out let’…",1,5
"you got to go skating yay you all look so great out there",1,5
"lmfaoooooo",0,5
"because it is worth repeating please make good safe and healthy decisions this weekend duhawks",0,5
"it is so easy for me to tell who truly wants me to succeed and who doesn’t but acts like they do lmaooo",0,5
"rt nayeons ig update with rain ""heh"" twice",1,5
"lmfaoooo",0,5
"he needs to be arrested dirty",1,5
"he fool lef am",1,5
"i keep refreshing my tl even tho there is no new tweets someone fucking help",0,5
"no brains",1,5
"called off work what’s going on tonight yall <u+f>",0,5
"what i don’t get is what the big deal is if ppl wanna believe that melanija has a body do…",1,5
"the fact that i literally don’t know what a healthy relationship is <u+f>",0,5
"cruz miss you too ill hit you up soon i plan on shooting a small project within a few weeks here if you wanna help",1,5
"@lolabee twitter is all i have <u+f>",1,5
"the biggest plottwist in history is about to happen",0,5
"rt when dolph be talking shit to gotti &gt",1,5
"rt minimum wage $ minimum wage $ netflix $ netflix $",1,5
"rt julianassanges call over hearing starting pm at westminster magistrates court a call over hearing is a hearing for…",1,5
"rt arashians and atin we did good today congrats to all of us see you next week",1,5
"beck",1,5
"grab you a beer and chill a little",1,5
"does not say much for his senate colleagues",0,5
"ive said the same thing gene",1,5
"i am sure that a lot of people would cheerfully drag him out sort of like passing a baton different gro…",1,5
"lockdown got me doing this",0,5
"rt good night <u+fa><u+fa> winmetawin",1,5
"rt im sorry i cant be her",1,5
"rt in the spirit of i have a new hashtag that i’m going to promote daily bidenscandalaintgoingaway make t…",1,5
"hll i forgot i forgot <u+f><u+ffd><u+d><u+><u+fef>",1,5
"rt <u+fe>chenle renjun jisung<u+fe> ryonkodreamfa",1,5
"not enough guys fucking pumpkins on here get festive you fucks",0,5
"rt goal <u+>mccallum<u+> pusb",1,5
"rt fiship lumi doodle <u+fb>",1,5
"rt match your course’s needs to our bentgrass benefits on our resource page get started <u+f>",1,5
"rt more than million cases of covid have been now confirmed in the united states — and more than americans have los…",1,5
"rt need a ruling on this attempted theft of a blanket <u+f>",1,5
"rt pls kick cyberpunk",1,5
"complete",1,5
"i love it mainly because i has pumpkin boi",0,5
"onlakhs i hear minding the business of women and their autonomy makes one look especially melted candle waxy",1,5
"in high school u was the man homie?",1,5
"they have the money to help out their banker friends to give them self each a pay rise to pay k+ for expenses o…",0,5
"i’m voting for taylor swift for artist of the year at the amas",0,5
"youre down in the pole",1,5
"bunnie twt i followed and i vote for rm of bts for biggestcrush on tdyawards <u+faa><u+ffd>",1,5
"aka me but let’s not talk abt that",0,5
"rt just hired this new maid and she keeps talking about her husband badboyhalo",1,5
"[update] d of treasure in best new male artist<u+f>",0,5
"<u+fd><u+ffc>i voted for <u+fd><u+ffc> <u+ffa><u+ff><u+ffa><u+ff><u+ffa><u+ff><u+ffa><u+ff><u+ffa><u+ff><u+ffa><u+ff><u+ffa><u+ff><u+ffa><u+ff><u+ffa><u+ff><u+ffa><u+ff><u+ffa><u+ff>",1,5
"rt no signal better make sure their clashes are making sense for season or i’m gonna lose it",1,5
"can’t use the scripture out of context especially when it’s used to condemn god also…",1,5
"not really biden has the truinanazlumerprezuire all figured out as of tonight",1,5
"rt news sounds like they are trying to scare voters from going to the polls",1,5
"rt i vote seventeen for worldwide fans choice mamavote ",1,5
"rt it is what it is <u+fd><u+fd><u+fd>",1,5
"rt will be with at all three of her stops across texas today per hegar campaign txsen",1,5
"rt g a reminder of what a “senior government source” said when labour proposed a two or three week circuit break in mid october as…",1,5
"rt laurel please retweet and help save oye the eyes a crucial part of the body greetings to everyone pls save a friendakand…",1,5
"the husband keeps looking outside getting progressively more worried about the day…",1,5
"rt i felt that <u+f><u+f><u+f><u+f><u+f>",1,5
"rt i stay out the mix so if you speaking on me you’re weird <u+f>",1,5
"banister ahhhhh thank you boston globe for this award winning journalism",1,5
"i took a accidental ft shot of bae and she look like she got the flu <u+fd><u+fd><u+fd> more poor thing <u+fd><u+fd><u+fd> i’m just now seeing the photo <u+f><u+f><u+f>",0,5
"my mother and grandmother run they mf mouth<u+fd> that’s why they always in some goofy ass gossip bs",0,5
"blue hair&gt&gt&gt&gt&gt&gt&gt&gt&gt&gt&gt&gt",1,5
"rt charts [<u+fa> mama] sn fans x miyane hello sn fams corps team also doing a collaboration with vote <u+f> sec…",1,5
"rt “twt revealed that their new albums lead single will be titled ‘life goes on’” “the new album delivers a message…",1,5
"not her saying her grammy is sitting in her closet pls",0,5
"i would never let my people down",1,5
"trying to avoid it proves futile ‘tis the inescapable fate of the sams",1,5
"have heard a lot of great things about this platinum punch remix going around lately so…",1,5
"rt twt i vote for taehyung btsv from bts twt for bousnidstars bousnid",1,5
"cici youre most loved by me thank you for existing &lt",1,5
"o always get my twitter hacked<u+f>",1,5
"rt hampel congrats well deserved <u+> hey again im kassi and i illustrate covers portraits character art i love…",1,5
"yeah good",1,5
"field visit at vhsnd day one next to a brick kiln where high risk group of migrant workers live and one at ramdih…",0,5
"rt help us getyeadonontv he’s the only scientist brave enough to call crisis what is “fraud” he must have his voice amp…",1,5
"watch jumpshotz with me on twitch supersmashbrosultimate twitchstreamer roadtoaffiliate streaming…",0,5
"rt twt i vote for taehyung from bts for bousnidstars bousnid twt",1,5
"i am shocked <u+f><u+f><u+f> i thought i was known for being a ryusei fan <u+f>",0,5
"rt <u+f>drumroll please<u+f> the final ranking of the most requested artist on s fridaylivestream is …",1,5
"meet for a coffee<u+><u+fef>",0,5
"rt i love how democrat lapdogs like cnn are pushing the fantasy that “suburban moms” are for biden i absolutely guarantee…",1,5
"rt mosquito shake it shake it i’m voting for exo for favorite social artist at the amas",1,5
"from what frosty? <u+fa>",1,5
"sears jim would watch this with glee this can be the only explanation on how they can outright continuous…",1,5
